RMSE,Rsquared,MAE,Model
0.0285733568088677,0.198565300163214,0.00327435114016624,avNNet
0.0254602725473575,0.412620252128895,0.00324560357489115,avNNet
0.0275954813226859,0.201864711757398,0.00280512831088845,avNNet
0.025794989851158,0.376229867765265,0.00338216282623175,avNNet
0.0265130388028438,0.259814115532177,0.00426198002529276,avNNet
0.0240306896278674,0.309942072286742,0.00259987732256334,avNNet
0.0229164114727475,0.258679098938316,0.00269463185555584,avNNet
0.0241637232912381,0.378919725160737,0.00297798518682055,avNNet
0.0241944512262678,0.407695199057477,0.00329731859888608,avNNet
0.0234840933477499,0.406487149862679,0.00301994662740568,avNNet
0.0237942499777085,0.343818250024263,0.00301436744713383,avNNet
0.0250251520871221,0.218166216051845,0.00293056661505746,avNNet
0.0233665865796517,0.326885721951702,0.00306594631113345,avNNet
0.0272533300010331,0.298515620415792,0.00352985455575541,avNNet
0.0224126866427,0.295800488033848,0.00267254864474597,avNNet
0.026870465864101,0.32755935470001,0.00342789895056406,avNNet
0.0237953601643247,0.169849244947388,0.00259293785607022,avNNet
0.0221196214538495,0.370481612105084,0.00270687791427526,avNNet
0.0221488181850802,0.300875839983858,0.00355927887880496,avNNet
0.0236758479954459,0.334567713763011,0.00400852149839972,avNNet
0.0243693303482817,0.287876803976343,0.00274094430214334,avNNet
0.0301721679985028,0.0220022483389022,0.00280933425886306,avNNet
0.0226651937608286,0.303672311339345,0.00389018739981646,avNNet
0.0163145006992235,0.404893942154713,0.00237014844877118,avNNet
0.0257762267825172,0.466343869752627,0.00302267877692377,avNNet
0.0312634038657275,0.187077943190095,0.0093840319338386,nnet
0.0277797454191411,0.146305532130006,0.00855895664228567,nnet
0.0323859917165246,0.000650863688565614,0.00787733173552167,nnet
0.0238949123423892,0.247153692439063,0.00842489502777458,nnet
0.0254688059796962,0.259180098159567,0.00854949019702653,nnet
0.0241609724087772,0.252321849304171,0.00854362597991501,nnet
0.0255196501454693,0.277893993441952,0.00883072249140373,nnet
0.023671713660069,0.26065489680335,0.0083025648400493,nnet
0.0272483352005603,0.2781816428913,0.00905135027302647,nnet
0.0276323358183314,0.185744756467351,0.00898233269815565,nnet
0.0258265944169829,0.133790408739326,0.0086854588697276,nnet
0.0326630045931237,0.00324672035869754,0.00771312544533052,nnet
0.0277342570082586,0.0941860066926914,0.00860457098222438,nnet
0.0320730245452838,0.048831181750525,0.0081775036646367,nnet
0.0221199106904349,0.323386869492622,0.00841927944981507,nnet
0.0264219279113037,0.183732791843607,0.00881140771751348,nnet
0.0232961398672702,0.233068754534515,0.00821809286490702,nnet
0.0241234742076385,0.286278001323723,0.00878069262253491,nnet
0.0239684308229635,0.220794794468138,0.00879885351440688,nnet
0.0188868750319366,0.264806395334052,0.00811661809713396,nnet
0.0276808825654551,0.224592259634235,0.00908424196284726,nnet
0.0273735205019862,0.238516500228132,0.00922951880889988,nnet
0.0246464029111514,0.273229065236283,0.0086502678996592,nnet
0.0277637124164852,0.122127616436194,0.00866599861193069,nnet
0.0282249735263141,0.177562978508184,0.00882980805497658,nnet
0.0261002931680058,0.277848549832309,0.0064085522475548,pcaNNet
0.0250099534139415,0.453578756521509,0.0067050670444044,pcaNNet
0.0253894311543768,0.267748990220395,0.00620829714450175,pcaNNet
0.0259169543985152,0.395284102630966,0.00655935137938878,pcaNNet
0.0227348186669879,0.291783634815687,0.00600461008782715,pcaNNet
0.0242110955085599,0.310233588428196,0.00611990355510922,pcaNNet
0.0219471429925969,0.365290871629068,0.00593245055475266,pcaNNet
0.0229480038691462,0.389665029178679,0.00622859002117031,pcaNNet
0.0237913864068893,0.263485075991742,0.00620058416535427,pcaNNet
0.0253434094264739,0.339823777425898,0.00639633224961631,pcaNNet
0.0233937851842132,0.393828390506381,0.00619581127537608,pcaNNet
0.0213020032972536,0.377890504305529,0.00602910038642775,pcaNNet
0.0262483179001039,0.36193541110419,0.0063815708080831,pcaNNet
0.022859235753516,0.357676905378481,0.00638214157094396,pcaNNet
0.0260978394728222,0.369178764938948,0.0064959187938892,pcaNNet
0.0215361711160002,0.356719134423733,0.0058017422414505,pcaNNet
0.0229106694288053,0.363422792812328,0.00624659102129104,pcaNNet
0.022741224446787,0.283977675410961,0.00555659617938243,pcaNNet
0.0215394175247173,0.399495314186753,0.00598455857208238,pcaNNet
0.0225507714333775,0.32267428604196,0.00627965539438921,pcaNNet
0.0163844714302565,0.450792942044093,0.00553270626215743,pcaNNet
0.0227772184991036,0.470015265544869,0.0064531303515729,pcaNNet
0.0244375059968825,0.355255693454207,0.00640011791307181,pcaNNet
0.0226440604904975,0.357825207222747,0.00630713307491902,pcaNNet
0.0220316632862942,0.426715838718877,0.00575205694086754,pcaNNet
0.0245481429161293,0.19881928891976,0.0044855264239627,bagEarth
0.0243568882204135,0.176362008807542,0.00373895588900873,bagEarth
0.0281762383185606,0.179778943568593,0.00486249797591525,bagEarth
0.0237369934299473,0.295317020257689,0.00411340715502367,bagEarth
0.026595240191056,0.22151305008615,0.0052622191635674,bagEarth
0.026304826167645,0.217913511820207,0.00424010360730802,bagEarth
0.0280999384231334,0.245559391961219,0.0046224859361634,bagEarth
0.0242694630421906,0.24670195216188,0.00446946486039741,bagEarth
NA,NA,NA,bagEarth
0.0250543496600789,0.202130570642002,0.00480909570002586,bagEarth
0.0257583557582608,0.177993580067163,0.00402193996729751,bagEarth
0.0253067546438919,0.226099702419157,0.00393231453595923,bagEarth
0.0264104743759717,0.243403153655173,0.00426019859658415,bagEarth
0.0256762926204231,0.239972381682525,0.00428898608695897,bagEarth
0.0259039433067165,0.205578796847244,0.00458877651582097,bagEarth
0.0289349603157172,0.236703627634575,0.00493163696356884,bagEarth
0.0276349927100554,0.289746147055139,0.00461617128394329,bagEarth
0.0243976575336158,0.202176806568983,0.00420567977975961,bagEarth
0.0237937208090108,0.218482883301464,0.00409531199071628,bagEarth
0.026261454513326,0.199920669996457,0.00426646171326351,bagEarth
0.0255514410689817,0.140313714685711,0.00471720191461621,bagEarth
0.027522188285329,0.313983520124872,0.00397279179607052,bagEarth
0.0239205903949192,0.28531426527247,0.00401312506443755,bagEarth
0.0194862350258526,0.247911590752918,0.00382095621937798,bagEarth
0.0253279493830556,0.29399985421357,0.0041785494701699,bagEarth
0.0259876077915024,0.2949239977992,0.00579811454213169,gamboost
0.0238342937356072,0.291579677955113,0.00505902996594323,gamboost
0.026270980680595,0.240667825253016,0.00564568246611911,gamboost
0.0255912033288418,0.263882541940359,0.00520855110640492,gamboost
0.0280735543843755,0.251990908169699,0.00514165130155171,gamboost
0.023426944852174,0.274787057348333,0.0056424364464311,gamboost
0.0215329315984186,0.320193652895743,0.00524607486613258,gamboost
0.0235156517205942,0.233119299885623,0.00540419677489479,gamboost
0.0248929582187769,0.207853644992476,0.00468836264899639,gamboost
0.0251175126641138,0.24832156408285,0.00466138494110873,gamboost
0.0235305086022541,0.249545843686307,0.00525125559444777,gamboost
0.0237323288966705,0.188845948244514,0.00501021970363716,gamboost
0.0245176630533222,0.284603666356431,0.0052109705091924,gamboost
0.0285612284377254,0.266867664593098,0.0055570406508344,gamboost
0.0277100212505584,0.293181574877602,0.00526351375916709,gamboost
0.024300015241368,0.204775034084023,0.00542445157256101,gamboost
0.0229164026824749,0.258111313818801,0.00490066170698821,gamboost
0.0247697982203271,0.278539634095086,0.00546924711936035,gamboost
0.0235710530842945,0.221852555981919,0.00500808676644102,gamboost
0.0279741490968973,0.298951702583184,0.0049766201986387,gamboost
0.0241783137200349,0.270716169103334,0.00510172464169673,gamboost
0.0182988351152288,0.270125305540649,0.00468368906112124,gamboost
0.0249542790320522,0.333762058361504,0.00527238724354146,gamboost
0.0264663336485037,0.259940510095587,0.00501049147779923,gamboost
0.0259880199951492,0.222014738897707,0.00508513285756695,gamboost
0.0289303634601694,0.124421795691767,0.00779079446908295,glmboost
0.026543865290432,0.120500494381065,0.00735919575694541,glmboost
0.0285599278674224,0.100265424714058,0.00784873748850613,glmboost
0.028030208463003,0.112378336475304,0.00734832453146082,glmboost
0.030446008487505,0.109931741758741,0.00719963700062575,glmboost
0.0258675079152961,0.114948838639849,0.00759865434343403,glmboost
0.0244361209636063,0.11883241598794,0.00751587174572235,glmboost
0.0249609621707823,0.101448685246498,0.00751884349425445,glmboost
0.0265653166915076,0.097119727979409,0.00762781770253097,glmboost
0.0270441482413022,0.11860298175314,0.00682100898542849,glmboost
0.0255426982652763,0.100826288907759,0.0079711723799733,glmboost
0.0248941141326568,0.0929942752437853,0.00787839163373239,glmboost
0.0274839019963447,0.0962822719791613,0.00792955741309185,glmboost
0.0311454161735041,0.123534588273675,0.00757000018479711,glmboost
0.0304271904337864,0.131550267204284,0.00701417000680508,glmboost
0.0259418685561876,0.0926285390252724,0.00777159184272852,glmboost
0.0252944764047392,0.096601121108675,0.00725677893584112,glmboost
0.0274455701512918,0.111270656252057,0.00802882866806844,glmboost
0.0249922060196264,0.124399076473297,0.00690871511969171,glmboost
0.0307317182363437,0.127931941908576,0.0068643582762376,glmboost
0.0267577960318648,0.105618888455844,0.00709736173282537,glmboost
0.0197642532245074,0.123753208891597,0.00702914895892214,glmboost
0.0280636117132458,0.127560129172661,0.00742190497963417,glmboost
0.0288284402972961,0.10078902943803,0.00723134812107411,glmboost
0.028140033728467,0.0872068173319408,0.00693485820492503,glmboost
0.0259104010110001,0.274227212046719,0.00343202804898986,cubist
0.0247165951532763,0.44792604942221,0.00346104424142621,cubist
0.023982829793971,0.342093848153626,0.00332003177439315,cubist
0.0250865066663419,0.409150408353038,0.0036590312544613,cubist
0.0230439759860866,0.262726742761614,0.0030130663919599,cubist
0.0219719274767575,0.415243575977139,0.00281459226598181,cubist
0.0225084462809772,0.398492285028702,0.00318774057761838,cubist
0.022211532792538,0.334866545845695,0.00315254848966974,cubist
0.0218600988960607,0.452332201866106,0.00323418314132021,cubist
0.0232524457481061,0.265240320002941,0.00316165521165511,cubist
0.0250570327876457,0.35501647624064,0.0034214616187808,cubist
0.0233052965792476,0.388803307191861,0.00344529187152549,cubist
0.0191194473503641,0.487148060015061,0.00296463010963959,cubist
0.0265772581383059,0.335104069245324,0.0034076019803961,cubist
0.0224109631066055,0.370950944164998,0.00348199974952627,cubist
0.0253939039139183,0.377526803053585,0.00324927691519391,cubist
0.0225328931592405,0.314525101408212,0.00299546444342862,cubist
0.0221717145474547,0.385797725000009,0.00347815292581354,cubist
0.0217952296764195,0.336575992295973,0.00303270348291011,cubist
0.0220490344831341,0.366227396949375,0.0031680581262832,cubist
0.0236828656979317,0.218442884084118,0.00345397001531566,cubist
0.0167911306403739,0.404445113852672,0.00271836813231296,cubist
0.0230075006271836,0.410353223923337,0.00348457251982196,cubist
0.0232147900203693,0.407311144346376,0.00326571201657694,cubist
0.0223811543416314,0.361874600066835,0.00319114899508869,cubist
0.0297656299574493,0.0922759451813956,0.00349598355678853,svmLinear
0.0271721007296204,0.0959492491147526,0.00352916129919898,svmLinear
0.0276376079890244,0.0932024933248946,0.00349868090260084,svmLinear
0.0257169371566686,0.0948346181484255,0.00347202651890734,svmLinear
0.0279877845285598,0.0937586727448953,0.00371278862135649,svmLinear
0.0318770878777582,0.0850048482466754,0.00367145820784015,svmLinear
0.0260388465312703,0.0770832421547837,0.00334210787376945,svmLinear
0.0265781435979461,0.0782981412143549,0.00351431919228369,svmLinear
0.0305698941670615,0.0951571478778208,0.00379680710950348,svmLinear
0.0294364866729084,0.0976256575728587,0.00365002275650849,svmLinear
0.0256740776011121,0.103173427220137,0.0035134470885829,svmLinear
0.0284077416115299,0.0997043687918552,0.00351916901425881,svmLinear
0.0286069223015851,0.0739983846245889,0.003485416764305,svmLinear
0.0268504846204426,0.0742961055756938,0.00330882590096756,svmLinear
0.0264006417238743,0.0912185646637269,0.00334798523808201,svmLinear
0.0206518131345314,0.0983419155950489,0.00287321722295269,svmLinear
0.0292387914230452,0.0693088230644717,0.0033424557271558,svmLinear
0.0320927378143042,0.102172659653163,0.00383384189318794,svmLinear
0.0288007384793288,0.101740045556979,0.00371988287614708,svmLinear
0.0280199041869768,0.0796094996799323,0.00337344799643692,svmLinear
0.0301227915091806,0.0842577259596373,0.00371049183649299,svmLinear
0.0328430184610565,0.0933032599766351,0.0039105403996498,svmLinear
0.0263423754387323,0.0731676261359736,0.00322419757471548,svmLinear
0.0323655435419572,0.102384024701055,0.00389817244677271,svmLinear
0.0296289073531323,0.0916293146102134,0.00351882929773326,svmLinear
0.0237757974346546,0.413957254641565,0.00331275112968988,glm.nb
0.0354804715834058,0.234405362210681,0.00408399711427758,glm.nb
0.0286067926679816,0.429732725028407,0.00368974015737698,glm.nb
0.0471525554753379,0.341862747519537,0.00419993832885068,glm.nb
0.0322692396537438,0.386562882768292,0.00360247374850499,glm.nb
0.0334735713889793,0.209211552634323,0.00377369075594904,glm.nb
NA,NA,NA,glm.nb
NA,NA,NA,glm.nb
0.0253509956718275,0.347447905855644,0.00341728299018271,glm.nb
0.0518642144736117,0.360561054674298,0.0042065208930541,glm.nb
NA,NA,NA,glm.nb
0.0472917494286882,0.172358574059837,0.00412205746695798,glm.nb
0.0248967523607126,0.291759018542515,0.0033046100261945,glm.nb
0.0335742708963705,0.379646149637283,0.00376620629416554,glm.nb
0.0331354490009268,0.26931456119312,0.00369549997271726,glm.nb
0.0215104272129774,0.382205354089142,0.00296613178230576,glm.nb
0.0303454067011702,0.243630711058002,0.00329738123277984,glm.nb
0.0342843370861214,0.297082891902458,0.00386384974147178,glm.nb
NA,NA,NA,glm.nb
0.0331878588380486,0.327123900716206,0.00397973336028582,glm.nb
0.0217592082745873,0.4543511113545,0.00321488966864235,glm.nb
NA,NA,NA,glm.nb
NA,NA,NA,glm.nb
0.025328313052046,0.322843630593734,0.00337060042794901,glm.nb
NA,NA,NA,glm.nb
0.0276207492991955,0.117932042650437,0.00263372786377761,rlm
0.0290041187999151,0.0941092571077132,0.00253615992786478,rlm
0.0283958856395888,0.11354226830662,0.00255913243093201,rlm
0.0261677689033734,0.105593493619585,0.00259108225259162,rlm
0.0264271690643193,0.102887283125067,0.00251055851541216,rlm
0.028076746631329,0.108805408231954,0.00264483655318613,rlm
0.0272598886372925,0.094725284648748,0.00236409373019778,rlm
0.0302120994201675,0.112428523063789,0.00260808499522522,rlm
0.0304979992675492,0.113743321110755,0.00293388995429532,rlm
0.0284048736048155,0.135215196348287,0.00292171487512165,rlm
0.0269898436947286,0.111554982773201,0.00259813564003311,rlm
0.0322539536413985,0.119602742686156,0.00287548719831582,rlm
0.0267997161442067,0.123337501346247,0.0025764285905006,rlm
0.0327447574601969,0.140640098746599,0.00320795334159344,rlm
0.0332579114477252,0.133793784909447,0.00311244189459128,rlm
0.0261546964862857,0.131176033967269,0.00258282284453048,rlm
0.0310042220381679,0.134820534804127,0.00294243526028,rlm
0.0324857225874058,0.139558933398522,0.00312579911557476,rlm
0.0211054141383085,0.128187042625454,0.00197298145026307,rlm
0.0300602194978339,0.144694791523903,0.00266821123596674,rlm
0.0267083387775842,0.113213822877405,0.00238894596947628,rlm
0.0288201429081609,0.124807871654029,0.00272664882963216,rlm
0.0298603736637339,0.113920104715892,0.00281654416921782,rlm
0.0292563588657499,0.12998954218653,0.00290457880869354,rlm
0.0295665239696804,0.0914850133455548,0.00260283374387355,rlm
0.0279159730987581,0.232313844792088,0.0029739008408935,kknn
0.0244301899804352,0.348008865217034,0.00276337147160222,kknn
0.0292101017147138,0.200820922693463,0.00331885976195125,kknn
0.0246661802790866,0.253777218726973,0.00301702971902115,kknn
0.0269980438926731,0.298416506376974,0.00288700368227779,kknn
0.0242882236588955,0.352608243120707,0.00283605393648671,kknn
