fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs
271,542.4285714,0.475428571,0,0,0,271,542.4285714,0.475428571,0.475428571,128.3571429,159.5714286,73.57142857,185.2857143,258.8571429,160,56.92857143,39.5,117.8571429,133.6428571,670.3571429,TRUE
229.6666667,514.3333333,0.387266667,0,0,0,229.6666667,514.3333333,0.387266667,0.387266667,111.6666667,156.8,97.06666667,173.4,270.4666667,119.9333333,52.13333333,28.6,107.4666667,133.8666667,571,TRUE
298.3333333,647.6666667,0.4535,0,0,0,298.3333333,647.6666667,0.4535,0.4535,157.25,221.25,112.4166667,234.5833333,347,162.3333333,55.66666667,32.16666667,133.5,156.5833333,753.9166667,TRUE
269.6153846,570,0.45,0,0,0,269.6153846,570,0.45,0.45,149.2307692,194.9230769,106.2307692,180.0769231,286.3076923,149.0769231,61.61538462,45.84615385,115.1538462,186.4615385,688.4615385,TRUE
195.9444444,408.1666667,0.459444444,0,0,0,195.9444444,408.1666667,0.459444444,0.459444444,101.1111111,128.9444444,62.16666667,133.1111111,195.2777778,110.8333333,39.44444444,15.72222222,93.88888889,109.8333333,493,FALSE
248.4285714,507.7142857,0.4255,0,0,0,248.4285714,507.7142857,0.4255,0.4255,116.5714286,156,87.42857143,181.7142857,269.1428571,154.9285714,41.14285714,23.14285714,127.4285714,140.7142857,613.4285714,FALSE
254,543,0.465428571,0,0,0,254,543,0.465428571,0.465428571,115.7142857,150.2142857,87.78571429,161.1428571,248.9285714,128.2857143,49.14285714,23.85714286,96.21428571,144.7857143,623.7142857,FALSE
270.5384615,562.3846154,0.454153846,0,0,0,270.5384615,562.3846154,0.454153846,0.454153846,157.3846154,218.5384615,100.5384615,199.6923077,300.2307692,166.6153846,51.76923077,32,126.4615385,162,698.4615385,TRUE
185.4,390.1,0.4044,0,0,0,185.4,390.1,0.4044,0.4044,80.35,112.1,65.15,119,184.15,104.6,42.35,27.5,78.25,107.05,451.15,FALSE
259.0714286,532.3571429,0.469785714,0,0,0,259.0714286,532.3571429,0.469785714,0.469785714,97.64285714,133.7142857,83.5,179.5,263,147.4285714,55.28571429,30,104.7857143,144.5,615.7857143,FALSE
286.6153846,576.7692308,0.504153846,0,0,0,286.6153846,576.7692308,0.504153846,0.504153846,141.9230769,179.2307692,96.61538462,192.6153846,289.2307692,177.0769231,48.61538462,22,114.1538462,153.9230769,715.1538462,TRUE
275,578.8461538,0.471,0,0,0,275,578.8461538,0.471,0.471,135.3076923,178.2307692,94.23076923,194.6153846,288.8461538,154.2307692,52.84615385,32,116.1538462,161,685.3076923,FALSE
268.8571429,546,0.465214286,0,0,0,268.8571429,546,0.465214286,0.465214286,124.7142857,170.8571429,85.07142857,171.7142857,256.7857143,159.9285714,58.92857143,27.85714286,114.2857143,172.7857143,662.4285714,TRUE
294.3846154,569,0.516692308,0,0,0,294.3846154,569,0.516692308,0.516692308,123.5384615,160.6153846,73,196.6923077,269.6923077,179.8461538,61,38.46153846,119,142.3846154,712.3076923,TRUE
279,555.2142857,0.443285714,0,0,0,279,555.2142857,0.443285714,0.443285714,110.0714286,144.3571429,82.64285714,169.2857143,251.9285714,183,61.57142857,31.07142857,111,150.4285714,668.0714286,FALSE
247.4285714,537.3571429,0.453285714,0,0,0,247.4285714,537.3571429,0.453285714,0.453285714,136,186.6428571,88.64285714,169.2857143,257.9285714,136.2142857,60.92857143,44.21428571,131.7857143,166.3571429,630.8571429,TRUE
234.4666667,500.7333333,0.4448,0,0,0,234.4666667,500.7333333,0.4448,0.4448,123.2,160.6,82.26666667,178.4,260.6666667,138.6,50.66666667,37.26666667,116.4666667,129.3333333,592.1333333,FALSE
229.75,472.125,0.464875,0,0,0,229.75,472.125,0.464875,0.464875,92.375,131.9375,75,151.875,226.875,132.5625,43.6875,24.8125,98.8125,134.625,551.875,FALSE
256,524.1428571,0.450642857,0,0,0,256,524.1428571,0.450642857,0.450642857,129.6428571,172.2142857,82.07142857,193.7142857,275.7857143,160.9285714,55.64285714,42.78571429,125.4285714,148,641.6428571,TRUE
295.9230769,578.1538462,0.491769231,0,0,0,295.9230769,578.1538462,0.491769231,0.491769231,135.7692308,176.8461538,83.30769231,183,266.3076923,192.3076923,70.38461538,25.92307692,133.6923077,149.5384615,727.6153846,TRUE
236.0666667,489.2,0.466666667,0,0,0,236.0666667,489.2,0.466666667,0.466666667,120.4,157.4666667,83.73333333,162.3333333,246.0666667,129.7333333,51.73333333,34.13333333,109.2,145.8,592.5333333,TRUE
327.25,646.6666667,0.484916667,0,0,0,327.25,646.6666667,0.484916667,0.484916667,160.5,201.9166667,91.33333333,218.25,309.5833333,192.75,69.08333333,42.41666667,136.5,172.5833333,815,TRUE
248.0666667,513.7333333,0.4032,0,0,0,248.0666667,513.7333333,0.4032,0.4032,122.4,164.7333333,92.8,160.8666667,253.6666667,102.6,46.86666667,26.13333333,106.7333333,141.8,618.5333333,FALSE
250.2857143,534.5714286,0.4695,0,0,0,250.2857143,534.5714286,0.4695,0.4695,123.7142857,164.1428571,93.57142857,185.0714286,278.6428571,140.9285714,49.28571429,28.42857143,112.2857143,136.7142857,624.2857143,TRUE
318.25,656.0833333,0.476666667,0,0,0,318.25,656.0833333,0.476666667,0.476666667,148.75,202.3333333,109.0833333,230.6666667,339.75,180.75,51.16666667,33.41666667,117.0833333,150.3333333,785.25,TRUE
217.4,468.4666667,0.417933333,0.866666667,5,0.097733333,216.5333333,463.4666667,0.421466667,0.419,135.8666667,176.3333333,91.26666667,160.4,251.6666667,127.5333333,52.13333333,35.93333333,97.73333333,152.8666667,571.5333333,TRUE
301.4166667,615.5833333,0.482833333,13.5,35.16666667,0.257333333,287.9166667,580.4166667,0.487666667,0.49225,158.9166667,204.0833333,102.25,204.75,307,183.1666667,67.41666667,25.66666667,124.1666667,164.5,775.25,TRUE
224.1333333,462.8666667,0.473466667,4.666666667,18.33333333,0.102333333,219.4666667,444.5333333,0.481333333,0.4776,134.6,172.8,74.33333333,164.3333333,238.6666667,143.4666667,46.93333333,26.13333333,110.7333333,143.0666667,587.5333333,FALSE
254.0666667,536.0666667,0.431466667,2.4,12.46666667,0.1418,251.6666667,523.6,0.440933333,0.435266667,113.4666667,147,87.13333333,158.7333333,245.8666667,140.5333333,50.93333333,22.8,89.93333333,128.9333333,624,FALSE
230.8,498,0.455133333,5.533333333,17,0.243333333,225.2666667,481,0.4596,0.459666667,124.7333333,169.2666667,87.4,168.2666667,255.6666667,138.6,49.73333333,26.93333333,99.8,127.8,591.8666667,FALSE
214.2941176,446.8235294,0.467411765,3.352941176,12.88235294,0.123764706,210.9411765,433.9411765,0.473882353,0.473352941,93.52941176,126.4117647,72.11764706,142.0588235,214.1764706,114.7058824,46.05882353,33.05882353,101.5882353,121.7058824,525.4705882,FALSE
251.9285714,522.7142857,0.451285714,1.928571429,8.642857143,0.099785714,250,514.0714286,0.455928571,0.453642857,100.8571429,136.7142857,82.5,174.0714286,256.5714286,144.8571429,55.64285714,24.21428571,103.9285714,148.7142857,606.6428571,FALSE
239.9333333,499.7333333,0.4638,6.933333333,25.26666667,0.1526,233,474.4666667,0.469866667,0.469133333,118.8,155.0666667,92.93333333,147.8,240.7333333,143.2666667,52.13333333,24.86666667,102.3333333,128.4666667,605.6,TRUE
227.4375,480.5625,0.432375,5.5,19.625,0.1285625,221.9375,460.9375,0.438625,0.4378125,109.5625,145.8125,87.375,145.375,232.75,134.25,56.25,33.125,93.75,123.3125,569.9375,FALSE
255.8571429,534.9285714,0.459285714,1.785714286,8.142857143,0.157357143,254.0714286,526.7857143,0.464357143,0.460071429,119.3571429,160.7142857,84.78571429,173.5,258.2857143,151.6428571,61.64285714,25.42857143,100.2142857,152.5,632.8571429,TRUE
259.8666667,491.2,0.474266667,1.333333333,6.666666667,0.0818,258.5333333,484.5333333,0.479733333,0.476066667,108.1333333,139.4666667,72.33333333,176.8666667,249.2,160.8666667,51.6,36.4,108.4,118.9333333,629.2,TRUE
307.0833333,629.4166667,0.479666667,4.166666667,12.91666667,0.226083333,302.9166667,616.5,0.481666667,0.481833333,133.75,175.1666667,103.75,199.6666667,303.4166667,189.75,64.83333333,42.5,121.9166667,161.4166667,752.0833333,TRUE
216,469,0.4615,5.3125,18.625,0.1765625,210.6875,450.375,0.469,0.4654375,117.625,150.375,76.8125,158.4375,235.25,130.875,54.3125,36.3125,105.6875,136.3125,554.9375,FALSE
292.4615385,590.1538462,0.474769231,3.230769231,14.69230769,0.091153846,289.2307692,575.4615385,0.480692308,0.478384615,130.6153846,174.9230769,95.07692308,177.1538462,272.2307692,174.2307692,67.76923077,35.15384615,122.2307692,166.7692308,718.7692308,FALSE
251.6428571,511.1428571,0.465928571,1.928571429,8.928571429,0.138,249.7142857,502.2142857,0.471214286,0.468,134,173.6428571,84.78571429,188.2142857,273,159,56.57142857,46.57142857,119.5714286,132.8571429,639.2142857,TRUE
297.5,602.9166667,0.474583333,5.666666667,23.33333333,0.103416667,291.8333333,579.5833333,0.482416667,0.47825,158.8333333,205.5,89.25,204.8333333,294.0833333,190.25,75.66666667,28.66666667,134.5833333,154.4166667,759.5,TRUE
227.2,477.8,0.464733333,1.733333333,8.8,0.188333333,225.4666667,469,0.470933333,0.467666667,104,140,86.33333333,160.5333333,246.8666667,126.5333333,47.2,31.46666667,101.5333333,130.4,560.1333333,TRUE
257.0666667,515.8666667,0.467066667,3.466666667,13.73333333,0.069133333,253.6,502.1333333,0.471466667,0.468866667,134.9333333,168.5333333,76.86666667,167.6666667,244.5333333,155.0666667,51.4,22.2,104.9333333,140.2,652.5333333,TRUE
234.9333333,499.6,0.4438,11.8,36.2,0.116733333,223.1333333,463.4,0.455266667,0.451266667,106.3333333,144.4666667,86.26666667,153.8666667,240.1333333,112.5333333,44.26666667,19.2,95.13333333,126.4,588,FALSE
323.0909091,687.7272727,0.461727273,5.363636364,17.18181818,0.094909091,317.7272727,670.5454545,0.464181818,0.464454545,157.2727273,204.8181818,125.4545455,231.8181818,357.2727273,185.7272727,68.18181818,38.90909091,134.7272727,169.5454545,808.8181818,TRUE
169.1,340.85,0.43355,2.95,9.25,0.1954,166.15,331.6,0.43255,0.4382,78.55,97.15,48.35,117.95,166.3,100.25,32.8,18.1,74.4,100.3,419.7,FALSE
210.2352941,458.5882353,0.421647059,4.294117647,14,0.243235294,205.9411765,444.5882353,0.424294118,0.425647059,91.29411765,120.4705882,78.47058824,160.1764706,238.6470588,129.4705882,31.17647059,26.05882353,80.05882353,111.3529412,516.0588235,TRUE
219.4,457.7333333,0.4574,0.666666667,5.466666667,0.059333333,218.7333333,452.2666667,0.462066667,0.458,134.1333333,172.6666667,80.06666667,148.2666667,228.3333333,123.0666667,49.93333333,31.26666667,104.9333333,151.7333333,573.6,FALSE
298.4166667,591.5833333,0.4715,5.416666667,20.08333333,0.132,293,571.5,0.4755,0.478833333,148.4166667,197.4166667,96.25,202,298.25,183.5,56.91666667,49.5,129.1666667,165.8333333,750.6666667,TRUE
265.9230769,531,0.463307692,2.923076923,13.76923077,0.068538462,263,517.2307692,0.468384615,0.465,152.6923077,197.1538462,94.38461538,190.3846154,284.7692308,148.0769231,56.07692308,39.53846154,126.7692308,158.3076923,687.4615385,TRUE
197.5555556,422.7222222,0.436666667,4,13.83333333,0.100166667,193.5555556,408.8888889,0.440166667,0.439666667,82.55555556,106.0555556,69.88888889,124.6111111,194.5,111.5,35.11111111,17.88888889,75.88888889,110.8333333,481.6666667,FALSE
152.5714286,329.9047619,0.412904762,2.19047619,7.857142857,0.101047619,150.3809524,322.047619,0.418904762,0.419047619,88.95238095,118.4285714,52.80952381,103.6666667,156.4761905,94.47619048,26.71428571,10.19047619,67.23809524,95.61904762,396.2857143,FALSE
236.5,497.5,0.4383125,1.875,9.0625,0.129625,234.625,488.4375,0.443875,0.4408125,149.25,190.6875,82.8125,156.0625,238.875,126.875,45,23.75,89.5,131.75,624.125,FALSE
202.25,436.625,0.4159375,0.8125,5.25,0.08575,201.4375,431.375,0.4188125,0.41675,105.5625,145.625,75.0625,131.9375,207,113.6875,55.25,30.75,108.0625,132.8125,510.875,FALSE
209.4117647,428.4705882,0.428,3.529411765,12.35294118,0.110235294,205.8823529,416.1176471,0.435,0.436,107.4117647,147.8235294,82.52941176,139.1764706,221.7058824,119.1764706,35.94117647,17.70588235,89.35294118,126.9411765,529.7647059,FALSE
274.8461538,564.2307692,0.454846154,1.615384615,9.076923077,0.101307692,273.2307692,555.1538462,0.459384615,0.456,131.6153846,171,93.53846154,180.5384615,274.0769231,161.4615385,54.23076923,30,110.2307692,146.2307692,682.9230769,TRUE
249.3571429,517.5,0.444428571,2.142857143,12.07142857,0.070142857,247.2142857,505.4285714,0.456428571,0.448071429,129.6428571,181.4285714,94.64285714,161.9285714,256.5714286,149.3571429,59.5,34.57142857,104.5,143.2857143,630.5,TRUE
255.1428571,510.7857143,0.474928571,3.5,12,0.103571429,251.6428571,498.7857143,0.479357143,0.476428571,112.5714286,157.5714286,74.07142857,175,249.0714286,162.2142857,51.35714286,27.5,101.0714286,149.4285714,626.3571429,TRUE
270,527.2857143,0.467,1.214285714,6.714285714,0.108142857,268.7857143,520.5714286,0.470642857,0.468571429,110,150.9285714,83.21428571,177.9285714,261.1428571,168.7857143,57.71428571,39.35714286,109.5,139.6428571,651.2142857,TRUE
338.3636364,679.2727273,0.484090909,2.727272727,11.90909091,0.199545455,335.6363636,667.3636364,0.488727273,0.486272727,163.8181818,212.7272727,114.6363636,218.9090909,333.5454545,210.8181818,78.36363636,48.18181818,141.9090909,199.8181818,843.2727273,TRUE
248.3571429,522.4285714,0.459571429,2.428571429,9.857142857,0.233642857,245.9285714,512.5714286,0.4655,0.462857143,127.1428571,169.3571429,78,169.5714286,247.5714286,147.7142857,53.57142857,32.71428571,116.5714286,157.4285714,626.2857143,FALSE
318.6363636,659.5454545,0.469,5.090909091,21.45454545,0.181727273,313.5454545,638.0909091,0.475454545,0.471818182,162.0909091,216.9090909,103.3636364,200.4545455,303.8181818,179.6363636,78.27272727,28.54545455,130.4545455,174.2727273,804.4545455,TRUE
279.6923077,544.0769231,0.546307692,1.461538462,6.461538462,0.092846154,278.2307692,537.6153846,0.549538462,0.547307692,143.4615385,186.6923077,83.92307692,201.3846154,285.3076923,182.2307692,65.92307692,45.46153846,129,158.5384615,704.3076923,TRUE
326.0909091,666,0.480545455,3.181818182,14.63636364,0.146636364,322.9090909,651.3636364,0.486636364,0.483363636,164.5454545,220.9090909,112.1818182,226.3636364,338.5454545,200.4545455,79.63636364,37.81818182,155.7272727,181.4545455,819.9090909,TRUE
267.2142857,538.2142857,0.475928571,1.785714286,10.57142857,0.107571429,265.4285714,527.6428571,0.480785714,0.477142857,112.3571429,156.5,88.78571429,170.5714286,259.3571429,160.2857143,54.92857143,34.28571429,107.5,145.2857143,648.5714286,TRUE
255.0714286,519.7142857,0.4855,1.071428571,6.071428571,0.082928571,254,513.6428571,0.489285714,0.486285714,146.5714286,190.5714286,93.14285714,184.4285714,277.5714286,146.2857143,48.92857143,45.92857143,107.6428571,151,657.7857143,TRUE
248.3571429,520.2142857,0.440214286,9.428571429,29.07142857,0.118928571,238.9285714,491.1428571,0.4475,0.448214286,117.9285714,160.4285714,83.5,153.1428571,236.6428571,149.8571429,54.57142857,20.85714286,99.5,148.4285714,624.0714286,FALSE
222.8666667,476.3333333,0.410933333,2.133333333,7.8,0.099933333,220.7333333,468.5333333,0.413933333,0.4122,120.8666667,158.4,77.8,162.2666667,240.0666667,129.6666667,41.86666667,29.2,100.6,132.4,568.7333333,FALSE
208.25,426.5625,0.471375,2.625,10.1875,0.16825,205.625,416.375,0.477,0.474375,99.6875,130,60.125,145.3125,205.4375,121.75,39.8125,24.125,87.0625,131.875,518.8125,FALSE
197.1666667,417.6111111,0.442166667,3.611111111,13.38888889,0.113888889,193.5555556,404.2222222,0.448055556,0.444944444,83.27777778,115.1111111,64.16666667,140.7222222,204.8888889,119.5,35.61111111,21.77777778,78,105.2777778,481.2222222,FALSE
200.625,423.5,0.451375,1.75,8,0.185375,198.875,415.5,0.458125,0.4541875,114.5625,149.1875,70.9375,148,218.9375,113.4375,38,30.3125,82.625,141.75,517.5625,TRUE
261.2142857,523.8571429,0.462928571,3.5,13.14285714,0.1185,257.7142857,510.7142857,0.467428571,0.4665,129.7857143,175.5,89.5,177.7857143,267.2857143,151.8571429,46.57142857,40.57142857,102.2857143,143.8571429,655.7142857,TRUE
240.6428571,480.5714286,0.447357143,3.857142857,15.21428571,0.230142857,236.7857143,465.3571429,0.452428571,0.449928571,139.3571429,181.7857143,80.35714286,180.3571429,260.7142857,145.9285714,41.42857143,34.5,115.1428571,143.4285714,624.5,FALSE
148.0434783,318.8695652,0.444,1.086956522,5.956521739,0.08873913,146.9565217,312.9130435,0.453043478,0.445782609,70.7826087,94.73913043,51.73913043,94.34782609,146.0869565,81.34782609,27.56521739,15.52173913,56.26086957,95.34782609,367.9565217,FALSE
260.7692308,555.6923077,0.452307692,4.230769231,14.61538462,0.174076923,256.5384615,541.0769231,0.457076923,0.455307692,133.8461538,182,93.30769231,171.3846154,264.6923077,162.8461538,43.53846154,24.07692308,99.84615385,168.6923077,659.6153846,FALSE
306.1538462,588.9230769,0.491923077,3.076923077,11.46153846,0.222538462,303.0769231,577.4615385,0.495538462,0.499076923,182.3846154,229.0769231,88.38461538,187.9230769,276.3076923,174.7692308,51.07692308,28.30769231,111.7692308,163.9230769,797.7692308,TRUE
197.8333333,410.6111111,0.4405,2.888888889,11.83333333,0.138444444,194.9444444,398.7777778,0.448055556,0.443944444,107.6666667,143.3888889,72.11111111,130.2777778,202.3888889,112.6111111,41.16666667,31.33333333,89.72222222,120,506.2222222,FALSE
280.4615385,565.3076923,0.490846154,7,25,0.086538462,273.4615385,540.3076923,0.498307692,0.498769231,131.4615385,183.2307692,98.61538462,188.6153846,287.2307692,140,52.69230769,30.07692308,107.1538462,171.1538462,699.3846154,FALSE
269.5384615,566.6153846,0.471230769,3.846153846,13.53846154,0.120461538,265.6923077,553.0769231,0.475692308,0.475230769,124.7692308,171.1538462,107.9230769,175.6923077,283.6153846,152.0769231,49.84615385,33,100,143.9230769,667.6923077,TRUE
256.3076923,551.0769231,0.444307692,7.923076923,24.30769231,0.211461538,248.3846154,526.7692308,0.451461538,0.452307692,124,167.3846154,87.76923077,182.4615385,270.2307692,145.9230769,57.92307692,38,104.0769231,157,644.5384615,FALSE
225.25,455.25,0.493625,1.625,8.125,0.0755,223.625,447.125,0.4979375,0.494875,96.9375,134.875,67.875,142.25,210.125,128.5,46.4375,25.125,92.625,147.4375,549.0625,FALSE
279.9285714,541.7857143,0.490428571,0.928571429,6.714285714,0.060928571,279,535.0714286,0.495857143,0.491142857,110.6428571,154.3571429,89.85714286,178.9285714,268.7857143,168.2857143,60.57142857,36.92857143,103.7857143,142.7857143,671.4285714,TRUE
208.4705882,412.6470588,0.447529412,2.882352941,9.647058824,0.118352941,205.5882353,403,0.452294118,0.450705882,103.1176471,137,68.64705882,142.0588235,210.7058824,131.3529412,44.88235294,26.76470588,91.88235294,134.1764706,522.9411765,TRUE
218.8125,451.6875,0.47075,1.875,9.125,0.0815625,216.9375,442.5625,0.4755,0.4718125,107.125,147.125,74.625,145,219.625,131,57.375,30.0625,101.25,143.4375,546.625,TRUE
234.8666667,478.5333333,0.468133333,3.866666667,14.26666667,0.111733333,231,464.2666667,0.4722,0.470466667,106.8666667,144.7333333,77.86666667,151.5333333,229.4,138.3333333,47.93333333,22.53333333,97.53333333,146.3333333,580.4666667,FALSE
278.1538462,536.4615385,0.506076923,3.153846154,10.69230769,0.231615385,275,525.7692308,0.511769231,0.508692308,142,190.0769231,79.30769231,183.7692308,263.0769231,174.1538462,65.84615385,47.84615385,111.1538462,167.9230769,701.4615385,TRUE
269.8461538,549.2307692,0.494692308,4.153846154,13.38461538,0.193692308,265.6923077,535.8461538,0.497692308,0.499,125.7692308,165.9230769,86.38461538,193.6153846,280,171,57.92307692,33,115.4615385,156.0769231,669.6153846,TRUE
241.9333333,479.1333333,0.517,1.933333333,9.333333333,0.156733333,240,469.8,0.5202,0.518466667,114.6,159.1333333,76.13333333,157,233.1333333,136.9333333,47.06666667,24.46666667,91.73333333,134.1333333,600.4,FALSE
217.5294118,447.8235294,0.467294118,3.764705882,14.82352941,0.084235294,213.7647059,433,0.473823529,0.470352941,106.5882353,137.3529412,73.70588235,149.2352941,222.9411765,132.7647059,35.29411765,32.64705882,75.05882353,130.4117647,545.4117647,TRUE
208.9411765,417.7058824,0.489470588,5.823529412,19.88235294,0.194,203.1176471,397.8235294,0.499647059,0.497,99.58823529,137.7058824,66.52941176,129.1764706,195.7058824,110.4705882,37.41176471,17.58823529,90.47058824,138.4117647,523.2941176,FALSE
219.0625,448.625,0.490625,2.375,9.5625,0.0856875,216.6875,439.0625,0.4945,0.492375,109.1875,147.625,68.9375,159,227.9375,131.4375,43.1875,28.75,83.5,128.5625,549.6875,TRUE
283,572.7692308,0.470384615,1.692307692,7.461538462,0.091846154,281.3076923,565.3076923,0.473692308,0.471538462,131.8461538,175.5384615,88.23076923,181.6923077,269.9230769,145.7692308,53.84615385,27.46153846,108.6923077,168.9230769,699.5384615,FALSE
261.5384615,551.3846154,0.451769231,4.538461538,18.15384615,0.151692308,257,533.2307692,0.461923077,0.454692308,125.0769231,161.9230769,80.53846154,198.6923077,279.2307692,152.5384615,49.46153846,30.53846154,105.4615385,159.3846154,652.6923077,TRUE
197.1764706,420.3529412,0.439411765,2.647058824,11.05882353,0.095352941,194.5294118,409.2941176,0.447411765,0.441705882,93.29411765,124.1764706,67,143.1176471,210.1176471,114.4117647,33.70588235,39.11764706,82.70588235,118.9411765,490.2941176,TRUE
285.4615385,580.5384615,0.459307692,3,14.30769231,0.085538462,282.4615385,566.2307692,0.467230769,0.461076923,133.0769231,180.6153846,97.92307692,194.7692308,292.6923077,170.4615385,60.69230769,40.07692308,117.3846154,158.6153846,707,TRUE
235.8,491.5333333,0.459133333,3,13.93333333,0.092933333,232.8,477.6,0.467,0.461733333,132.2,179.3333333,84.46666667,168.4666667,252.9333333,139.0666667,44.4,26.66666667,114.4666667,146.1333333,606.8,FALSE
180.6666667,388.6111111,0.452222222,1.666666667,6.666666667,0.073388889,179,381.9444444,0.456666667,0.453388889,79.44444444,110.1666667,65.16666667,134.1111111,199.2777778,96.55555556,34.27777778,16.11111111,83.27777778,124.2222222,442.4444444,FALSE
282.6153846,580.7692308,0.462692308,3.307692308,14.23076923,0.240076923,279.3076923,566.5384615,0.468153846,0.467230769,142.4615385,189.3846154,99.69230769,183.1538462,282.8461538,171.3076923,42.46153846,26.76923077,102.3076923,159,711,FALSE
282.2142857,571.3571429,0.466928571,1.714285714,9,0.067714286,280.5,562.3571429,0.471571429,0.467714286,155.6428571,192.5714286,86.71428571,180.2857143,267,166.8571429,56.35714286,25.14285714,106.2857143,149.3571429,721.7857143,TRUE
201.2777778,422.3333333,0.450555556,4,15.11111111,0.116722222,197.2777778,407.2222222,0.456722222,0.452944444,106.7222222,143.7777778,72.88888889,137.6111111,210.5,117.1111111,37.72222222,31.77777778,85.5,117.8888889,513.2777778,FALSE
190.8947368,395.1578947,0.465631579,1.789473684,7.894736842,0.112157895,189.1052632,387.2631579,0.474368421,0.468052632,85.26315789,115.7368421,67.42105263,120.2105263,187.6315789,103.3684211,45.05263158,22.63157895,83.05263158,112.5263158,468.8421053,FALSE
238.4285714,531.8571429,0.4585,4.785714286,19.35714286,0.131642857,233.6428571,512.5,0.465642857,0.461071429,100.1428571,138.1428571,86.14285714,161.4285714,247.5714286,137.9285714,46.14285714,30.14285714,110.7142857,152.2142857,581.7857143,FALSE
285.1538462,594.0769231,0.452461538,3.846153846,18.15384615,0.142153846,281.3076923,575.9230769,0.461461538,0.456307692,111.3076923,146.9230769,99.92307692,176.4615385,276.3846154,165.3846154,58.07692308,31.61538462,116.7692308,160.4615385,685.4615385,FALSE
265.6428571,534.6428571,0.505428571,3.642857143,15.35714286,0.1265,262,519.2857143,0.509428571,0.507642857,131.3571429,180.7142857,89.71428571,171.9285714,261.6428571,153.9285714,54.64285714,29.21428571,119,173.7142857,666.2857143,FALSE
247.75,469.5,0.445625,0.625,6,0.0511875,247.125,463.5,0.450375,0.446875,93.4375,126.9375,77.1875,152.0625,229.25,157.4375,52.75,29.9375,98.1875,120.6875,589.5625,TRUE
217.875,445.8125,0.4749375,2.3125,10.5625,0.0863125,215.5625,435.25,0.48075,0.4770625,108.1875,143.6875,68.4375,154.8125,223.25,132.25,41.375,33.25,88.875,133.1875,546.25,TRUE
206.4705882,420,0.469352941,1.764705882,8.764705882,0.105764706,204.7058824,411.2352941,0.476117647,0.471176471,95.41176471,135.3529412,74.47058824,142.7647059,217.2352941,126.0588235,53.58823529,34.82352941,108.9411765,127.4117647,510.1176471,TRUE
233.7142857,485.2142857,0.452714286,2.357142857,9.357142857,0.087642857,231.3571429,475.8571429,0.457428571,0.454642857,115.7857143,163,77.14285714,161.6428571,238.7857143,145.2857143,50.07142857,27,105.7142857,155.7142857,585.5714286,TRUE
257.1428571,515.1428571,0.478357143,1.785714286,7.785714286,0.053,255.3571429,507.3571429,0.482285714,0.479142857,140.4285714,189.2857143,95.28571429,185.4285714,280.7142857,144,58,41.21428571,113.9285714,145.7857143,656.5,TRUE
253.9285714,511.2857143,0.481285714,2.857142857,11.28571429,0.150714286,251.0714286,500,0.487928571,0.4835,116.1428571,156.3571429,78.14285714,179.8571429,258,164.2857143,53.5,35.35714286,108.7857143,147.2857143,626.8571429,TRUE
247.0714286,508.8571429,0.462785714,2.5,10.71428571,0.143571429,244.5714286,498.1428571,0.470142857,0.467428571,132.5,179.4285714,84.28571429,170,254.2857143,145,53.5,27.42857143,105.2142857,140,629.1428571,TRUE
205.3888889,407.7777778,0.441,5.222222222,17.11111111,0.094611111,200.1666667,390.6666667,0.450555556,0.446166667,104.8333333,137.1111111,68.44444444,144.3888889,212.8333333,125.6111111,37.5,26.05555556,82.5,116.3888889,520.8333333,TRUE
201.3888889,424.1111111,0.426333333,3.555555556,14.55555556,0.159944444,197.8333333,409.5555556,0.423833333,0.434777778,88.27777778,121.9444444,77.44444444,117.1111111,194.5555556,115.9444444,45.55555556,22.66666667,88.05555556,126.8888889,494.6111111,FALSE
276.6923077,559.7692308,0.504769231,2.230769231,10.61538462,0.144461538,274.4615385,549.1538462,0.510307692,0.507538462,138.1538462,189.1538462,88.61538462,197.6153846,286.2307692,175.2307692,52.07692308,33.61538462,116.2307692,151.4615385,693.7692308,TRUE
251.7857143,524.4285714,0.471357143,3.142857143,13.07142857,0.075214286,248.6428571,511.3571429,0.476214286,0.473142857,131.7142857,174.2857143,78.07142857,182.1428571,260.2142857,155.4285714,54.14285714,42.5,119.5714286,144.0714286,638.4285714,FALSE
174,371.5263158,0.461578947,3.684210526,12.47368421,0.122473684,170.3157895,359.0526316,0.467263158,0.465315789,76.42105263,108.3684211,57.84210526,127.8947368,185.7368421,107.6842105,38.57894737,21.05263158,82.47368421,103.0526316,428.1052632,FALSE
190,400.5294118,0.452647059,1.352941176,6.235294118,0.105882353,188.6470588,394.2941176,0.456411765,0.454,108.1176471,142,65.41176471,131.2941176,196.7058824,107.4705882,36.82352941,32.82352941,77.17647059,123,489.4705882,TRUE
301.3333333,602.9166667,0.470583333,4.583333333,19.08333333,0.154166667,296.75,583.8333333,0.479833333,0.47425,158.9166667,200.5833333,96.58333333,211.5,308.0833333,176.8333333,56.08333333,35.83333333,116.5,162.4166667,766.1666667,TRUE
