Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Win%,Votes
0.7142857142857143,0.6463414634146342,0.024390243902439025,0.2827586206896552,0.04901960784313726,0.08080808080808081,0.3,0.0,0.0,0.0,0.04950495049504951,0.08333333333333334,0.3,0.19999999999999998,0.05194805194805195,0.06862745098039216,0.6,0.18518518518518517,0.21875000000000003,0.22302158273381295,0.03773584905660378,0.06666666666666667,0.16,0.18181818181818182,0.45999999999999996,0.05319148936170213,0.3292134831460674,0.0
0.6285714285714286,0.9512195121951219,0.2682926829268293,0.4298850574712644,0.27450980392156865,0.30808080808080807,0.5,0.09999999999999999,0.11392405063291139,0.4,0.2376237623762376,0.27083333333333337,0.5,0.3333333333333333,0.16883116883116883,0.16666666666666669,0.8,0.09259259259259259,0.14583333333333334,0.13669064748201437,0.29245283018867924,0.3333333333333333,0.02,0.3181818181818181,0.36,0.25177304964539005,0.5752808988764045,0.0
0.6857142857142857,0.7195121951219512,0.0975609756097561,0.2942528735632184,0.18627450980392157,0.2323232323232323,0.4,0.0,0.012658227848101266,0.0,0.18811881188118812,0.23958333333333331,0.4,0.26666666666666666,0.15584415584415584,0.16666666666666669,0.7,0.14814814814814814,0.13541666666666669,0.1510791366906475,0.1320754716981132,0.09999999999999999,0.04,0.2954545454545454,0.36,0.18085106382978722,0.301123595505618,0.0
0.6285714285714286,0.12195121951219512,0.012195121951219513,0.32873563218390806,0.03921568627450981,0.06565656565656566,0.3,0.0,0.0,0.0,0.039603960396039604,0.06770833333333334,0.3,0.19999999999999998,0.03896103896103896,0.07843137254901962,0.4,0.14814814814814814,0.1875,0.18705035971223022,0.09433962264150944,0.16666666666666666,0.08,0.06818181818181818,0.78,0.03900709219858156,0.301123595505618,0.0
0.6285714285714286,0.6219512195121951,0.012195121951219513,0.2413793103448276,0.15686274509803924,0.18686868686868688,0.4,0.0,0.0,0.0,0.15841584158415842,0.19270833333333334,0.4,0.26666666666666666,0.06493506493506493,0.06862745098039216,0.8,0.14814814814814814,0.08333333333333334,0.11510791366906475,0.0660377358490566,0.06666666666666667,0.04,0.13636363636363635,0.32,0.1347517730496454,0.8089887640449438,0.0
0.6285714285714286,0.975609756097561,0.7926829268292683,0.7149425287356322,0.5294117647058825,0.5808080808080808,0.5,0.0,0.0,0.0,0.5346534653465347,0.5989583333333334,0.5,0.3333333333333333,0.4155844155844156,0.411764705882353,0.8,0.3333333333333333,0.22916666666666669,0.28776978417266186,0.29245283018867924,0.39999999999999997,0.02,0.5681818181818181,0.58,0.5,0.301123595505618,0.0
0.6285714285714286,0.7682926829268293,0.012195121951219513,0.24827586206896554,0.16666666666666669,0.2323232323232323,0.4,0.0,0.012658227848101266,0.2,0.16831683168316833,0.22916666666666669,0.4,0.26666666666666666,0.07792207792207792,0.07843137254901962,0.8,0.07407407407407407,0.0625,0.07194244604316546,0.1320754716981132,0.16666666666666666,0.02,0.25,0.2,0.1453900709219858,0.4247191011235955,0.0
0.6571428571428571,0.04878048780487805,0.0,0.06436781609195402,0.04901960784313726,0.07575757575757576,0.3,0.0,0.02531645569620253,0.0,0.04950495049504951,0.0625,0.4,0.19999999999999998,0.025974025974025976,0.11764705882352941,0.2,0.0,0.052083333333333336,0.03597122302158273,0.01886792452830189,0.06666666666666667,0.0,0.045454545454545456,0.2,0.0425531914893617,0.49325842696629213,0.0
0.6,0.6341463414634146,0.0,0.1724137931034483,0.06862745098039216,0.09090909090909091,0.4,0.0,0.0,0.0,0.0693069306930693,0.09375,0.4,0.26666666666666666,0.07792207792207792,0.08823529411764706,0.7,0.1111111111111111,0.1875,0.1726618705035971,0.02830188679245283,0.06666666666666667,0.06,0.22727272727272727,0.32,0.07092198581560284,0.301123595505618,0.0
0.6571428571428571,0.9024390243902439,0.7195121951219512,0.5471264367816092,0.3431372549019608,0.3939393939393939,0.4,0.06666666666666667,0.07594936708860758,0.3,0.32673267326732675,0.375,0.5,0.3333333333333333,0.16883116883116883,0.15686274509803924,0.8,0.07407407407407407,0.14583333333333334,0.12949640287769784,0.25471698113207547,0.26666666666666666,0.02,0.3863636363636363,0.38,0.29787234042553196,0.49325842696629213,0.0
0.6285714285714286,0.975609756097561,0.47560975609756095,0.593103448275862,0.3431372549019608,0.3939393939393939,0.4,0.0,0.02531645569620253,0.2,0.33663366336633666,0.3958333333333333,0.5,0.26666666666666666,0.23376623376623376,0.2058823529411765,0.8,0.07407407407407407,0.16666666666666669,0.14388489208633093,0.4150943396226416,0.43333333333333335,0.02,0.47727272727272724,0.52,0.3120567375886525,0.49325842696629213,0.0
0.6285714285714286,0.012195121951219513,0.0,0.27586206896551724,0.09803921568627452,0.15151515151515152,0.3,0.0,0.0,0.0,0.09900990099009901,0.15625,0.3,0.19999999999999998,0.0,0.0,0.0,0.18518518518518517,0.0,0.07194244604316546,0.37735849056603776,0.6666666666666666,0.0,0.22727272727272727,0.2,0.07092198581560284,0.301123595505618,0.0
0.6857142857142857,0.024390243902439025,0.0,0.08045977011494253,0.0,0.025252525252525252,0.0,0.0,0.0,0.0,0.0,0.026041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.0,0.0,0.849438202247191,0.0
0.6857142857142857,0.8170731707317073,0.07317073170731707,0.30574712643678165,0.15686274509803924,0.13636363636363638,0.6,0.0,0.0,0.0,0.15841584158415842,0.14062500000000003,0.6,0.39999999999999997,0.06493506493506493,0.11764705882352941,0.4,0.18518518518518517,0.27083333333333337,0.2589928057553957,0.07547169811320756,0.13333333333333333,0.18,0.20454545454545453,0.42000000000000004,0.13120567375886527,0.5617977528089888,0.0
0.6,1.0,1.0,0.8804597701149425,1.0,1.0,0.5,0.03333333333333333,0.07594936708860758,0.2,1.0,1.0,0.5,0.3333333333333333,1.0,0.8921568627450981,0.8,0.37037037037037035,0.46875,0.4676258992805755,0.5566037735849058,0.7999999999999999,0.16,0.7954545454545454,0.7,1.0,0.5202247191011237,0.7372
0.6285714285714286,0.9390243902439024,0.0,0.2850574712643678,0.22549019607843138,0.2424242424242424,0.5,0.0,0.0,0.0,0.2277227722772277,0.25,0.5,0.3333333333333333,0.19480519480519481,0.23529411764705882,0.6,0.2222222222222222,0.14583333333333334,0.19424460431654678,0.07547169811320756,0.19999999999999998,0.08,0.20454545454545453,0.38,0.21631205673758863,0.5752808988764045,0.0
0.6285714285714286,0.9512195121951219,0.32926829268292684,0.4666666666666667,0.33333333333333337,0.31313131313131315,0.6,0.0,0.0,0.0,0.33663366336633666,0.3229166666666667,0.6,0.39999999999999997,0.3116883116883117,0.33333333333333337,0.7,0.3518518518518518,0.33333333333333337,0.3669064748201438,0.09433962264150944,0.06666666666666667,0.08,0.3409090909090909,0.54,0.3297872340425532,0.4247191011235955,0.0
0.6285714285714286,0.2804878048780488,0.0,0.14942528735632185,0.029411764705882353,0.11111111111111112,0.2,0.0,0.0,0.0,0.0297029702970297,0.10937500000000001,0.2,0.13333333333333333,0.06493506493506493,0.08823529411764706,0.6,0.05555555555555555,0.15625,0.12949640287769784,0.01886792452830189,0.0,0.02,0.06818181818181818,0.18,0.0425531914893617,0.4247191011235955,0.0
0.6285714285714286,1.0,1.0,0.8160919540229885,0.8137254901960785,0.7727272727272727,0.5,0.0,0.0,0.0,0.8217821782178218,0.7968750000000001,0.5,0.3333333333333333,0.5324675324675324,0.6568627450980393,0.6,1.0,0.6770833333333334,0.8561151079136691,0.1320754716981132,0.39999999999999997,0.54,0.6590909090909091,0.8400000000000001,0.7304964539007093,0.6573033707865168,0.2628
0.6571428571428571,1.0,0.5121951219512195,0.6505747126436782,0.411764705882353,0.45454545454545453,0.5,0.03333333333333333,0.05063291139240506,0.2,0.4059405940594059,0.44270833333333337,0.5,0.3333333333333333,0.3116883116883117,0.29411764705882354,0.8,0.4259259259259259,0.53125,0.5323741007194245,0.15094339622641512,0.26666666666666666,0.16,0.2727272727272727,0.58,0.3900709219858156,0.6033707865168539,0.0
0.6285714285714286,0.7317073170731707,0.0,0.2735632183908046,0.11764705882352941,0.1212121212121212,0.5,0.0,0.0,0.0,0.1188118811881188,0.125,0.5,0.3333333333333333,0.1038961038961039,0.10784313725490198,0.8,0.12962962962962962,0.17708333333333334,0.1726618705035971,0.04716981132075472,0.06666666666666667,0.1,0.2727272727272727,0.42000000000000004,0.11347517730496455,0.6573033707865168,0.0
0.6285714285714286,0.8048780487804879,0.0,0.24367816091954023,0.13725490196078433,0.17676767676767677,0.4,0.0,0.012658227848101266,0.2,0.1386138613861386,0.18229166666666669,0.4,0.26666666666666666,0.12987012987012986,0.13725490196078433,0.7,0.14814814814814814,0.125,0.14388489208633093,0.03773584905660378,0.06666666666666667,0.04,0.18181818181818182,0.38,0.1347517730496454,0.301123595505618,0.0
0.6285714285714286,0.2682926829268293,0.0,0.135632183908046,0.07843137254901962,0.1212121212121212,0.3,0.0,0.0,0.0,0.07920792079207921,0.125,0.3,0.19999999999999998,0.03896103896103896,0.058823529411764705,0.5,0.07407407407407407,0.04166666666666667,0.05755395683453238,0.01886792452830189,0.03333333333333333,0.02,0.06818181818181818,0.27999999999999997,0.0673758865248227,0.4247191011235955,0.0
0.6285714285714286,0.9634146341463414,0.10975609756097561,0.48965517241379314,0.37254901960784315,0.3838383838383838,0.5,0.03333333333333333,0.012658227848101266,0.4,0.3663366336633664,0.390625,0.5,0.3333333333333333,0.2077922077922078,0.2058823529411765,0.7,0.27777777777777773,0.19791666666666666,0.24460431654676257,0.33018867924528306,0.5333333333333333,0.06,0.47727272727272724,0.54,0.326241134751773,0.5617977528089888,0.0
0.6857142857142857,0.4024390243902439,0.0,0.20689655172413793,0.11764705882352941,0.13131313131313133,0.5,0.0,0.0,0.0,0.1188118811881188,0.13541666666666669,0.5,0.3333333333333333,0.05194805194805195,0.09803921568627452,0.4,0.14814814814814814,0.14583333333333334,0.16546762589928055,0.01886792452830189,0.06666666666666667,0.02,0.13636363636363635,0.3,0.10283687943262411,0.5752808988764045,0.0
0.8571428571428571,0.47560975609756095,0.0,0.15862068965517243,0.04901960784313726,0.06565656565656566,0.4,0.0,0.0,0.0,0.04950495049504951,0.06770833333333334,0.4,0.26666666666666666,0.03896103896103896,0.04901960784313726,0.5,0.09259259259259259,0.15625,0.13669064748201437,0.02830188679245283,0.06666666666666667,0.06,0.09090909090909091,0.24,0.04609929078014185,0.5752808988764045,0.0
0.6857142857142857,0.23170731707317074,0.0,0.13333333333333333,0.12745098039215688,0.19696969696969696,0.3,0.0,0.02531645569620253,0.0,0.12871287128712872,0.19270833333333334,0.4,0.19999999999999998,0.05194805194805195,0.04901960784313726,0.7,0.05555555555555555,0.08333333333333334,0.07913669064748202,0.0849056603773585,0.0,0.02,0.15909090909090906,0.12,0.10638297872340426,0.4247191011235955,0.0
0.6285714285714286,0.25609756097560976,0.0,0.09425287356321839,0.03921568627450981,0.08585858585858586,0.2,0.0,0.012658227848101266,0.0,0.039603960396039604,0.08333333333333334,0.3,0.13333333333333333,0.012987012987012988,0.019607843137254905,0.5,0.018518518518518517,0.010416666666666668,0.014388489208633094,0.02830188679245283,0.03333333333333333,0.0,0.06818181818181818,0.12,0.03546099290780142,0.5483146067415731,0.0
0.6285714285714286,0.524390243902439,0.0,0.16321839080459769,0.08823529411764706,0.11111111111111112,0.4,0.0,0.0,0.0,0.08910891089108912,0.10937500000000001,0.4,0.26666666666666666,0.03896103896103896,0.058823529411764705,0.5,0.1111111111111111,0.08333333333333334,0.10071942446043164,0.05660377358490566,0.06666666666666667,0.02,0.09090909090909091,0.24,0.07446808510638299,0.6033707865168539,0.0
0.6285714285714286,0.3780487804878049,0.0,0.11264367816091955,0.09803921568627452,0.09595959595959595,0.5,0.0,0.012658227848101266,0.0,0.09900990099009901,0.09375,0.5,0.3333333333333333,0.05194805194805195,0.06862745098039216,0.6,0.037037037037037035,0.020833333333333336,0.02877697841726619,0.04716981132075472,0.03333333333333333,0.0,0.09090909090909091,0.12,0.0851063829787234,0.6033707865168539,0.0
0.6571428571428571,0.9024390243902439,0.17073170731707318,0.3977011494252874,0.27450980392156865,0.31313131313131315,0.5,0.03333333333333333,0.03797468354430379,0.2,0.2772277227722772,0.3072916666666667,0.5,0.3333333333333333,0.1818181818181818,0.16666666666666669,0.8,0.09259259259259259,0.10416666666666667,0.1079136690647482,0.16037735849056603,0.19999999999999998,0.04,0.25,0.5599999999999999,0.25177304964539005,0.301123595505618,0.0
0.6285714285714286,1.0,0.06097560975609756,0.4183908045977011,0.18627450980392157,0.20707070707070704,0.5,0.0,0.012658227848101266,0.2,0.18811881188118812,0.203125,0.5,0.3333333333333333,0.22077922077922077,0.23529411764705882,0.7,0.05555555555555555,0.10416666666666667,0.09352517985611511,0.4811320754716981,0.43333333333333335,0.02,0.40909090909090906,0.5,0.19858156028368792,0.5617977528089888,0.0
0.6571428571428571,0.6219512195121951,0.012195121951219513,0.20689655172413793,0.17647058823529413,0.1919191919191919,0.5,0.0,0.0,0.0,0.17821782178217824,0.19791666666666666,0.5,0.3333333333333333,0.1038961038961039,0.12745098039215688,0.6,0.1111111111111111,0.08333333333333334,0.10071942446043164,0.02830188679245283,0.06666666666666667,0.06,0.15909090909090906,0.33999999999999997,0.1595744680851064,0.301123595505618,0.0
0.6285714285714286,0.7195121951219512,0.0,0.20919540229885056,0.12745098039215688,0.18181818181818182,0.4,0.0,0.012658227848101266,0.0,0.12871287128712872,0.18229166666666669,0.4,0.26666666666666666,0.0909090909090909,0.08823529411764706,0.8,0.1111111111111111,0.07291666666666667,0.09352517985611511,0.0849056603773585,0.16666666666666666,0.04,0.13636363636363635,0.26,0.11702127659574468,0.5752808988764045,0.0
0.6285714285714286,1.0,0.2804878048780488,0.5379310344827586,0.4901960784313726,0.42424242424242425,0.6,0.0,0.0,0.0,0.49504950495049505,0.43229166666666674,0.6,0.39999999999999997,0.3636363636363636,0.44117647058823534,0.6,0.4259259259259259,0.46875,0.48920863309352514,0.1320754716981132,0.13333333333333333,0.1,0.5227272727272726,0.62,0.4539007092198582,0.4247191011235955,0.0
0.6285714285714286,0.8780487804878049,0.43902439024390244,0.45517241379310347,0.23529411764705882,0.26262626262626265,0.5,0.0,0.0,0.0,0.2376237623762376,0.27083333333333337,0.5,0.3333333333333333,0.14285714285714288,0.12745098039215688,0.9,0.2222222222222222,0.1875,0.2158273381294964,0.14150943396226415,0.13333333333333333,0.02,0.2727272727272727,0.6799999999999999,0.20567375886524822,0.5752808988764045,0.0
0.6857142857142857,0.9634146341463414,0.5487804878048781,0.5678160919540229,0.45098039215686275,0.45454545454545453,0.5,0.0,0.0,0.0,0.4554455445544554,0.46875,0.5,0.3333333333333333,0.1818181818181818,0.17647058823529413,0.8,0.37037037037037035,0.3958333333333333,0.41007194244604317,0.04716981132075472,0.16666666666666666,0.22000000000000003,0.3409090909090909,0.54,0.375886524822695,0.49325842696629213,0.0
0.6285714285714286,0.47560975609756095,0.0,0.13793103448275862,0.12745098039215688,0.16161616161616163,0.4,0.03333333333333333,0.03797468354430379,0.4,0.1188118811881188,0.15104166666666666,0.4,0.26666666666666666,0.06493506493506493,0.07843137254901962,0.7,0.07407407407407407,0.052083333333333336,0.06474820143884892,0.0660377358490566,0.03333333333333333,0.02,0.18181818181818182,0.12,0.11702127659574468,0.7123595505617978,0.0
0.6285714285714286,0.6585365853658537,0.1951219512195122,0.39080459770114945,0.2058823529411765,0.21717171717171715,0.5,0.0,0.0,0.0,0.20792079207920794,0.22395833333333334,0.5,0.3333333333333333,0.15584415584415584,0.22549019607843138,0.5,0.2962962962962963,0.34375,0.3525179856115108,0.02830188679245283,0.13333333333333333,0.06,0.2727272727272727,0.58,0.1950354609929078,0.3292134831460674,0.0
0.6857142857142857,0.12195121951219512,0.0,0.08735632183908046,0.03921568627450981,0.0707070707070707,0.3,0.0,0.012658227848101266,0.0,0.039603960396039604,0.06770833333333334,0.3,0.19999999999999998,0.07792207792207792,0.06862745098039216,0.9,0.018518518518518517,0.020833333333333336,0.021582733812949638,0.01886792452830189,0.0,0.0,0.09090909090909091,0.16,0.04964539007092198,0.4247191011235955,0.0
0.6857142857142857,0.25609756097560976,0.0,0.1310344827586207,0.13725490196078433,0.15151515151515152,0.5,0.0,0.02531645569620253,0.2,0.12871287128712872,0.14583333333333334,0.5,0.3333333333333333,0.012987012987012988,0.019607843137254905,0.4,0.12962962962962962,0.0625,0.09352517985611511,0.03773584905660378,0.06666666666666667,0.02,0.09090909090909091,0.16,0.10283687943262411,0.5483146067415731,0.0
0.6285714285714286,1.0,0.23170731707317074,0.5011494252873563,0.3823529411764706,0.42424242424242425,0.5,0.0,0.012658227848101266,0.2,0.38613861386138615,0.43229166666666674,0.5,0.3333333333333333,0.19480519480519481,0.21568627450980396,0.7,0.40740740740740744,0.43750000000000006,0.460431654676259,0.03773584905660378,0.13333333333333333,0.12,0.2954545454545454,0.5599999999999999,0.3297872340425532,0.46629213483146065,0.0
0.6571428571428571,0.9024390243902439,0.2804878048780488,0.39080459770114945,0.17647058823529413,0.19696969696969696,0.5,0.0,0.02531645569620253,0.2,0.17821782178217824,0.19270833333333334,0.5,0.3333333333333333,0.0909090909090909,0.09803921568627452,0.7,0.09259259259259259,0.13541666666666669,0.12949640287769784,0.27358490566037735,0.3333333333333333,0.04,0.2954545454545454,0.32,0.15602836879432624,0.301123595505618,0.0
0.6285714285714286,0.4634146341463415,0.012195121951219513,0.16321839080459769,0.12745098039215688,0.17676767676767677,0.4,0.03333333333333333,0.10126582278481013,0.1,0.1188118811881188,0.14062500000000003,0.4,0.26666666666666666,0.06493506493506493,0.06862745098039216,0.7,0.018518518518518517,0.04166666666666667,0.03597122302158273,0.11320754716981132,0.06666666666666667,0.0,0.15909090909090906,0.08,0.11347517730496455,0.79438202247191,0.0
0.6285714285714286,0.036585365853658534,0.0,0.19999999999999998,0.06862745098039216,0.16666666666666666,0.2,0.0,0.03797468354430379,0.0,0.0693069306930693,0.15625,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.10416666666666667,0.07194244604316546,0.0660377358490566,0.3333333333333333,0.0,0.15909090909090906,0.13999999999999999,0.04609929078014185,0.4247191011235955,0.0
0.6857142857142857,0.024390243902439025,0.0,0.12643678160919541,0.09803921568627452,0.15151515151515152,0.3,0.0,0.06329113924050632,0.0,0.09900990099009901,0.13020833333333334,0.4,0.19999999999999998,0.0,0.0,0.0,0.09259259259259259,0.052083333333333336,0.07194244604316546,0.0,0.0,0.0,0.0,0.0,0.07092198581560284,0.49325842696629213,0.0
0.6571428571428571,0.21951219512195122,0.0,0.17701149425287357,0.08823529411764706,0.1212121212121212,0.4,0.0,0.02531645569620253,0.0,0.08910891089108912,0.11979166666666666,0.4,0.26666666666666666,0.05194805194805195,0.06862745098039216,0.7,0.018518518518518517,0.020833333333333336,0.021582733812949638,0.11320754716981132,0.16666666666666666,0.02,0.13636363636363635,0.1,0.07801418439716312,0.5067415730337079,0.0
0.6571428571428571,0.7804878048780488,0.0,0.22988505747126436,0.15686274509803924,0.17676767676767677,0.5,0.0,0.012658227848101266,0.0,0.15841584158415842,0.17708333333333334,0.5,0.3333333333333333,0.15584415584415584,0.15686274509803924,0.7,0.037037037037037035,0.08333333333333334,0.07194244604316546,0.11320754716981132,0.13333333333333333,0.0,0.15909090909090906,0.24,0.1524822695035461,0.6853932584269663,0.0
0.6,0.9634146341463414,0.45121951219512196,0.6068965517241379,0.4019607843137255,0.42424242424242425,0.5,0.0,0.0,0.3,0.4059405940594059,0.43229166666666674,0.5,0.3333333333333333,0.3766233766233766,0.3823529411764706,0.7,0.37037037037037035,0.5833333333333334,0.5467625899280575,0.09433962264150944,0.26666666666666666,0.52,0.40909090909090906,0.72,0.39361702127659576,0.43820224719101125,0.0128
0.6571428571428571,0.5853658536585366,0.0,0.19540229885057472,0.08823529411764706,0.10101010101010101,0.5,0.0,0.0,0.0,0.08910891089108912,0.10416666666666667,0.5,0.3333333333333333,0.1038961038961039,0.13725490196078433,0.5,0.09259259259259259,0.14583333333333334,0.13669064748201437,0.03773584905660378,0.03333333333333333,0.04,0.13636363636363635,0.27999999999999997,0.0921985815602837,0.6033707865168539,0.0
0.6571428571428571,0.975609756097561,0.7317073170731707,0.6,0.15686274509803924,0.17676767676767677,0.5,0.0,0.0,0.0,0.15841584158415842,0.18229166666666669,0.5,0.3333333333333333,0.06493506493506493,0.10784313725490198,0.5,0.27777777777777773,0.45833333333333337,0.4316546762589928,0.02830188679245283,0.13333333333333333,1.0,0.18181818181818182,0.64,0.13120567375886527,0.5348314606741573,0.0385
0.6285714285714286,0.3902439024390244,0.024390243902439025,0.15632183908045977,0.06862745098039216,0.06565656565656566,0.5,0.0,0.0,0.0,0.0693069306930693,0.06770833333333334,0.5,0.3333333333333333,0.03896103896103896,0.058823529411764705,0.5,0.05555555555555555,0.125,0.1079136690647482,0.01886792452830189,0.03333333333333333,0.08,0.13636363636363635,0.33999999999999997,0.06028368794326241,0.4797752808988764,0.0
0.6285714285714286,0.7804878048780488,0.08536585365853659,0.3931034482758621,0.3137254901960785,0.3383838383838384,0.5,0.0,0.012658227848101266,0.0,0.31683168316831684,0.34895833333333337,0.5,0.3333333333333333,0.1818181818181818,0.21568627450980396,0.6,0.31481481481481477,0.27083333333333337,0.302158273381295,0.02830188679245283,0.16666666666666666,0.02,0.25,0.4,0.2730496453900709,0.7404494382022472,0.0
0.6285714285714286,0.43902439024390244,0.0,0.17471264367816092,0.13725490196078433,0.1212121212121212,0.6,0.0,0.0,0.0,0.1386138613861386,0.125,0.6,0.39999999999999997,0.0909090909090909,0.09803921568627452,0.7,0.07407407407407407,0.07291666666666667,0.07913669064748202,0.01886792452830189,0.03333333333333333,0.04,0.11363636363636363,0.2,0.12056737588652482,0.6853932584269663,0.0
0.6857142857142857,0.5487804878048781,0.012195121951219513,0.23908045977011494,0.16666666666666669,0.20707070707070704,0.4,0.03333333333333333,0.03797468354430379,0.2,0.15841584158415842,0.19791666666666666,0.4,0.26666666666666666,0.03896103896103896,0.03921568627450981,0.6,0.018518518518518517,0.09375,0.07194244604316546,0.169811320754717,0.13333333333333333,0.02,0.25,0.27999999999999997,0.13120567375886527,0.31460674157303375,0.0
