,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs
30,116.8529411764706,240.78823529411767,0.3129617647058823,29.173529411764708,82.86764705882354,0.1943911764705882,83.4470588235294,172.4764705882353,0.3100676470588235,0.2590176470588235,47.08235294117647,63.75882352941177,25.0,100.06176470588235,126.8029411764706,71.46470588235294,30.12941176470588,18.88235294117647,51.65,63.9264705882353,353.75882352941176,True
31,123.28125,285.04375,0.291675,27.7,83.653125,0.214996875,86.3875,196.13125,0.259146875,0.24585625,61.25625,80.3125,33.51875,103.23125,140.5375,71.16875,32.69375,13.684375,51.784375,77.325,386.934375,True
32,111.1,228.51764705882357,0.3132088235294117,21.01764705882353,59.326470588235296,0.1940970588235294,93.07058823529412,200.33529411764704,0.2880558823529412,0.2532235294117647,47.358823529411765,67.65,31.72058823529412,94.69705882352942,128.54117647058823,64.14117647058823,25.258823529411764,13.711764705882354,51.07647058823529,60.588235294117645,337.1970588235294,False
33,120.1,266.70625,0.30403125,25.340625,68.034375,0.21738125,90.1875,209.6375,0.273290625,0.25126875,49.7125,69.48125,34.6125,115.8125,153.190625,63.40625,20.9625,19.731250000000003,51.325,66.690625,369.978125,False
34,108.39411764705882,240.2470588235294,0.3020823529411764,31.58823529411765,87.15588235294118,0.2381529411764706,74.18823529411765,165.94117647058823,0.2796941176470588,0.258435294117647,56.61764705882353,76.54117647058824,26.29705882352941,105.56764705882354,133.91470588235296,55.358823529411765,24.023529411764702,16.611764705882354,42.87058823529412,61.67941176470588,354.5941176470588,True
35,102.58333333333331,230.88333333333333,0.3043583333333333,31.03888888888889,85.49166666666666,0.2302444444444444,68.36666666666666,142.60000000000002,0.2776166666666666,0.2637333333333334,42.68888888888889,61.45,27.91944444444444,93.53055555555557,124.125,58.2388888888889,21.27777777777778,11.030555555555557,42.975,63.33888888888888,338.27777777777777,True
36,121.05,259.90000000000003,0.334021875,31.121875000000003,90.184375,0.17046875,83.3,178.5875,0.322609375,0.26905625,58.08125,77.784375,30.365625,108.88125,141.153125,72.43125,24.6375,12.35625,45.890625,68.75,376.275,True
37,97.7421052631579,222.17894736842103,0.2825999999999999,22.75,67.20526315789475,0.2097815789473684,73.84210526315789,164.02105263157895,0.2784736842105263,0.2401421052631579,46.91578947368421,66.91052631578947,30.68947368421053,88.91315789473684,121.8,56.194736842105264,21.931578947368426,13.292105263157897,46.002631578947366,63.42105263157895,311.75263157894733,False
38,111.82352941176472,242.62352941176476,0.3003176470588235,27.179411764705883,79.3294117647059,0.2252705882352941,82.97647058823529,181.04705882352943,0.2634205882352941,0.2580411764705883,51.37647058823529,84.70588235294117,39.19705882352941,105.91176470588236,147.18529411764706,56.94117647058823,22.84117647058824,12.641176470588237,46.17352941176471,63.95588235294117,350.035294117647,True
39,134.525,281.93125,0.358565625,44.8125,107.721875,0.24503125,85.025,174.8625,0.32763125,0.2874,53.79375,74.453125,30.703125,115.3,148.56875000000002,80.73125,30.25625,20.74375,57.1125,74.734375,421.115625,True
40,98.29444444444444,226.63888888888889,0.3089333333333333,33.38055555555556,95.70833333333331,0.1685694444444444,69.71111111111111,142.17777777777778,0.2978055555555555,0.2494277777777777,51.888888888888886,85.80277777777778,32.513888888888886,91.18611111111112,125.90555555555557,54.20555555555556,31.57222222222222,16.144444444444446,52.92777777777778,68.92500000000001,342.6361111111111,True
41,113.8375,248.0875,0.3390468749999999,27.4125,78.15625,0.1697875,89.975,192.6,0.316028125,0.2697875,53.575,76.18125,32.90625,108.159375,143.26875,58.993750000000006,32.45,16.60625,54.56875,72.14687500000001,371.584375,True
42,101.88888888888889,231.2444444444444,0.3463833333333333,30.627777777777776,83.48333333333333,0.1940222222222222,72.71111111111111,149.95,0.3217305555555556,0.2777555555555555,50.09444444444445,80.15833333333335,25.83055555555556,97.32222222222224,124.7388888888889,63.12222222222223,27.666666666666668,17.788888888888888,42.34444444444445,66.8138888888889,337.6583333333333,True
43,111.06666666666666,280.4933333333333,0.29758,29.516666666666666,92.31,0.1560966666666666,81.25333333333333,191.3,0.2735066666666667,0.23736,58.25333333333333,82.81,34.49666666666667,109.03333333333332,146.6566666666667,53.98,27.113333333333333,15.26,53.17333333333333,77.51666666666667,376.7966666666667,False
44,63.23928571428571,143.91785714285714,0.2859053571428571,12.016071428571433,36.1,0.1769392857142857,49.98571428571429,112.58214285714288,0.2620517857142857,0.235125,34.653571428571425,47.1,18.055357142857144,53.12321428571429,73.09821428571429,34.739285714285714,18.14642857142857,7.858928571428572,27.573214285714283,43.34464285714286,206.2607142857143,True
45,98.8,212.19473684210524,0.3251605263157894,16.46315789473684,48.88684210526316,0.1628342105263158,77.90526315789474,163.77894736842103,0.2991473684210526,0.2612210526315789,42.142105263157895,63.38157894736842,25.663157894736845,93.7657894736842,121.47894736842105,50.02105263157896,19.810526315789478,19.557894736842105,43.205263157894734,54.56842105263158,305.4394736842105,True
46,120.75882352941176,248.67058823529416,0.2966823529411764,18.63529411764706,53.438235294117646,0.2160823529411765,98.17647058823528,211.7705882352941,0.2575441176470588,0.2458941176470588,52.75882352941176,75.62647058823529,31.80588235294118,94.41176470588236,128.88235294117646,67.52941176470588,27.7235294117647,18.294117647058822,53.32647058823529,68.85000000000001,341.2264705882353,False
47,109.43125,228.4,0.317615625,18.168750000000003,53.496875,0.183996875,94.025,195.31875,0.300246875,0.25485625,66.125,89.578125,32.306250000000006,105.909375,140.0,70.35625,28.54375,16.71875,55.125,74.484375,370.56875,False
48,96.28571428571428,200.84285714285716,0.2793214285714286,20.96666666666667,58.0,0.2057095238095238,71.85714285714286,158.9714285714286,0.2597571428571428,0.2381904761904761,43.63333333333333,60.36666666666667,23.21666666666667,83.34285714285714,108.11428571428571,54.98571428571429,21.46190476190476,11.247619047619049,37.92857142857143,56.63809523809524,286.8285714285714,False
