RMSE,Rsquared,MAE,Model
0.0615000478156668,0.541909222935439,0.0209900186712933,avNNet
0.0705219282899897,0.530198203999114,0.0242037760187831,avNNet
0.0627923123010031,0.545308618701122,0.0232672452170223,avNNet
0.0633196700196528,0.621864687005243,0.0222229093491899,avNNet
0.05785203369478,0.564960822405227,0.020112427648473,avNNet
0.0610572769054206,0.638202593108272,0.0231068470863127,avNNet
0.0524319195210255,0.565893776815324,0.0193602181378553,avNNet
0.0621495735252129,0.524725872528943,0.0209480106862576,avNNet
0.0556514188451831,0.536174977032873,0.0186974327817631,avNNet
0.0614939905270964,0.532752979637816,0.0217386332303597,avNNet
0.0589176715334266,0.558321341055163,0.0200987842113069,avNNet
0.0659768077771039,0.528988406958623,0.026219809237421,avNNet
0.0660980841611712,0.578937173493025,0.0203414590533992,avNNet
0.0551468013783136,0.547878894366237,0.0198408071829529,avNNet
0.0594659024800682,0.68802908093791,0.0215319388069079,avNNet
0.0700124056364443,0.526215134308185,0.0236559913810488,avNNet
0.0607464990360176,0.599276662628194,0.0222894707162089,avNNet
0.0590446379889837,0.577128340831025,0.0213786620757717,avNNet
0.0485608474688016,0.616285284362214,0.0192700500725036,avNNet
0.0618070076159574,0.508234512610186,0.0219828951057994,avNNet
0.0675621401101907,0.595042900596656,0.0225803397643759,avNNet
0.0632786959940287,0.603977549764935,0.0219130548806581,avNNet
0.0573619986508161,0.657118217826507,0.0198130259796248,avNNet
0.0669333582140732,0.521530751091421,0.0242948069652204,avNNet
0.073296893948274,0.476633574506828,0.0239591656232575,avNNet
0.0616458199325102,0.539075912375445,0.0208379321058403,nnet
0.0701739505471793,0.534024094157298,0.024138817925802,nnet
0.0629693308451761,0.541059425303314,0.0234538708037863,nnet
0.0627891520222533,0.626702882583762,0.0220261736803619,nnet
0.0580835496968892,0.560102049847323,0.0201096140149635,nnet
0.0620024827854558,0.629516258495172,0.0233120105376778,nnet
0.0536765836314326,0.542553799203245,0.0192022821145423,nnet
0.0618515731338836,0.52815132855043,0.0208096815229798,nnet
0.0556562955088056,0.538648900908372,0.0188480559857278,nnet
0.0619607318404971,0.526912158318289,0.0216155183939176,nnet
0.058529343877373,0.56355084345158,0.0199510860749489,nnet
0.0664414682656059,0.517730897916388,0.0260835679069028,nnet
0.0657956851281487,0.572389768460185,0.020608365184403,nnet
