RMSE,Rsquared,MAE,Model
0.0277202972256798,0.113025064621132,0.00345702621930563,avNNet
0.0244102675050226,0.231595712413702,0.00389805430246627,avNNet
0.0263372254180486,0.123898261286796,0.0037658197526365,avNNet
0.0254480180166148,0.193997981210067,0.00406052270127738,avNNet
0.0236406429882597,0.384870420679292,0.00311457074177154,avNNet
0.0281248765430471,0.113544778436117,0.00457470867499446,avNNet
0.0256900591581421,0.083509132703309,0.00355345804653475,avNNet
0.0254620711899621,0.0773310362075321,0.00343459251872784,avNNet
0.0251813078509679,0.164291358298672,0.00450032926360053,avNNet
0.0258573982157136,0.222102173095767,0.00384006042813961,avNNet
0.0254036087349327,0.166133823949559,0.00352194789911684,avNNet
0.0272205198771658,0.199564962166197,0.00435890250821236,avNNet
0.0282646382132018,0.0969700652475464,0.00388386856008708,avNNet
0.0249285547341154,0.158107857701677,0.00399582748916124,avNNet
0.0247072724546095,0.0810352815978043,0.00391507278972834,avNNet
0.0241433531930295,0.136212695644997,0.0036902887084837,avNNet
0.0274852968029218,0.113347053969789,0.00423483912638055,avNNet
0.023616611065176,0.147090486670015,0.00340053867046678,avNNet
0.0269836884158779,0.145918196174052,0.00337509809543181,avNNet
0.0262451103592882,0.133434026229702,0.00421614725476493,avNNet
0.0226638605890425,0.137491551998505,0.00350993523191379,avNNet
0.0265737372955575,0.0945117282680445,0.0035449674748949,avNNet
0.0252389419894793,0.12352497537281,0.00377653172799373,avNNet
0.0283374950092642,0.248375070232694,0.00429173155660975,avNNet
0.0271532806431383,0.0878299206564008,0.00351214321866224,avNNet
0.0293342248788948,0.00738349098054058,0.00340962547951328,nnet
0.0300235123584771,0.170287155551303,0.00537647765316431,nnet
0.0277763265197304,0.00390711099072389,0.00296103619705656,nnet
0.0269226960077812,0.174619604061067,0.0039723274785625,nnet
0.0264870263504072,0.00592305605740701,0.00308175968058078,nnet
0.0264827559199615,0.0284166568349087,0.00327109692117527,nnet
0.0283698619598394,0.00339742760599049,0.00325708938236768,nnet
0.0292390952560585,0.018405954416196,0.00399815017145097,nnet
0.0275847582422591,0.0118872400481859,0.0037785928443392,nnet
0.03027788695509,0.00918506961454604,0.00359148142160456,nnet
